-.55007497E-03, -.66594349E-03, .55264311E-04, .16523191E-08, .12179529E-02, .51279508E-05, .28274339E-05, .84089711E-02, .90749152E-02, .83072925, 1.7042381, 9.4005537, .12953962, .10395817, .49974613E-04
-.82549662E-03, -.76421472E-03, .55264311E-04, .16504383E-08, .19521530E-02, .58950632E-05, .32530897E-05, .96770013E-02, .10441216E-01, .82990360, 1.7025659, 9.4005537, .12929298, .15605724, .74601674E-04
-.98333182E-03, -.81839412E-03, .55264311E-04, .16482109E-08, .23750330E-02, .63787393E-05, .35238968E-05, .10484032E-01, .11302427E-01, .82892030, 1.7005744, 9.4005537, .12853725, .15550868, .74225864E-04
-.91145246E-03, -.84628066E-03, .55264311E-04, .16459820E-08, .21294288E-02, .66952448E-05, .37030356E-05, .11018107E-01, .11864388E-01, .82800889, 1.6987284, 9.4005537, .12797026, .15481769, .73831870E-04
-.37764586E-03, -.70505822E-03, .55264311E-04, .16445061E-08, .65677712E-03, .56334884E-05, .31181112E-05, .92791412E-02, .99841999E-02, .82763106, 1.6979632, 9.4005537, .12869652, .12926187, .61059611E-04
-.60530670E-03, -.64176996E-03, .55264311E-04, .16435356E-08, .14093590E-02, .51210677E-05, .28359270E-05, .84415674E-02, .90833362E-02, .82702589, 1.6967375, 9.4005537, .12851615, .11019042, .51502455E-04
-.87568944E-03, -.68104459E-03, .55264311E-04, .16418343E-08, .21878211E-02, .54457428E-05, .30186350E-05, .89873197E-02, .96683651E-02, .82615012, 1.6949637, 9.4005537, .12791096, .15516287, .72443494E-04
-.87019498E-03, -.89421531E-03, .55264311E-04, .13180318E-05, .19549772E-02, .72269431E-05, .40100999E-05, .11940742E-01, .12834959E-01, .82528001, 1.6932013, 9.4005537, .12768357, .15482372, .77237877E-04
-.80263161E-03, -.84186764E-03, .55264311E-04, .30405374E-06, .18042938E-02, .68992872E-05, .38320759E-05, .11412102E-01, .12253971E-01, .82447743, 1.6915755, 9.4005537, .12762116, .15485360, .77436271E-04
-.84261852E-03, -.86306193E-03, .55264311E-04, .14376725E-06, .19040055E-02, .71803606E-05, .39921156E-05, .11890064E-01, .12753126E-01, .82363462, 1.6898683, 9.4005537, .12744589, .15487619, .77316625E-04
-.72062452E-03, -.91865467E-03, .55264311E-04, .55759580E-06, .14782952E-02, .78115645E-05, .43475657E-05, .12949450E-01, .13868105E-01, .82291394, 1.6884085, 9.4005537, .12733245, .12892999, .64502070E-04
-.18186016E-03, -.76184049E-03, .55264311E-04, .15881940E-06, .66218163E-05, .65779072E-05, .36627691E-05, .10911119E-01, .11672962E-01, .82273209, 1.6880401, 9.4005537, .12737741, .64501688E-02, .32126520E-05
-.55248506E-03, -.69967064E-03, .55264311E-04, .35482883E-08, .11908781E-02, .60597026E-05, .33754238E-05, .10057395E-01, .10757066E-01, .82217962, 1.6869209, 9.4005537, .12739280, .10327440, .51041210E-04
-.69821073E-03, -.75555674E-03, .55264311E-04, .64344187E-06, .15747672E-02, .65976219E-05, .36780623E-05, .10960932E-01, .11716490E-01, .82148141, 1.6855065, 9.4005537, .12740043, .14864969, .73507035E-04
-.63003204E-03, -.72045845E-03, .55264311E-04, .91412842E-08, .14044825E-02, .63480984E-05, .35415430E-05, .10555856E-01, .11276314E-01, .82085133, 1.6842300, 9.4005537, .12723641, .10986017, .54117456E-04
-.59458450E-03, -.72658015E-03, .55264311E-04, .44792822E-06, .12905723E-02, .64640890E-05, .36092131E-05, .10759210E-01, .11485789E-01, .82025671, 1.6830254, 9.4005537, .12767114, .15532808, .76942262E-04
-.33610122E-03, -.71813574E-03, .55264311E-04, .57277526E-06, .51679637E-03, .64391570E-05, .35972314E-05, .10725402E-01, .11443537E-01, .81992072, 1.6823447, 9.4005537, .12894180, .15654671, .76797907E-04
